"user_id","country_code","region","marketing_channel","signup_method"
"ca4064c9","SE","EMEA","Direct","Desktop"
"ce8f5eed","SE","EMEA","Direct","Desktop"
"d07198e4","DE","EMEA","Email","Desktop"
"8dc8ce90","US","NA","Direct","Mobile"
"eb0f381f","GB","EMEA","Direct","Desktop"
"eb0f381f","IN","APAC","Unknown","TV"
"eb0f381f","AZ","EMEA","Email","Desktop"
"f0050959","US","NA","Direct","Desktop"
"f3f42a28","US","NA","Direct","Desktop"
"a7a0cc21","US","NA","Email","Desktop"
"e118de47","FR","EMEA","Direct","Desktop"
"e118de47","US","NA","Direct","Desktop"
"f54a8aa1","TW","APAC","Direct","Desktop"
"1c64bde4","TR","EMEA","Direct","Desktop"
"0c78bd37","TR","EMEA","Direct","Desktop"
"267f51dd","US","NA","Direct","Desktop"
"267f51dd","US","NA","Direct","Desktop"
"278c8de3","GB","EMEA","Direct","Desktop"
"2e2969d6","US","NA","Direct","Desktop"
"2fe8740b","US","NA","Direct","Desktop"
"32d5025b","CA","NA","Direct","Desktop"
"3598f0ba","FR","EMEA","Direct","Desktop"
"597c11ba","US","NA","Direct","Desktop"
"5a71c547","US","NA","Email","Desktop"
"6f6f8319","AU","APAC","Direct","Desktop"
"6fff1332","US","NA","Direct","Desktop"
"716b8658","GB","EMEA","Direct","Mobile"
"7a208e78","GB","EMEA","Direct","Desktop"
"563f3664","US","NA","Direct","Mobile"
"934b7a18","US","NA","Direct","Desktop"
"9b78a6ba","US","NA","Direct","Desktop"
"9cc5df7b","US","NA","Direct","Mobile"
"c30e33cd","AU","APAC","Direct","Desktop"
"79a4a3f5","SG","APAC","Direct","Desktop"
"811d828a","SG","APAC","Direct","Desktop"
"840579ac","US","NA","Direct","Mobile"
"87a90f08","US","NA","Direct","Desktop"
"8c5e82fc","US","NA","Affiliate","Unknown"
"8918e2d8","PK","APAC","Direct","Desktop"
"91400d9e","SE","EMEA","Direct","Desktop"
"91400d9e","GB","EMEA","Direct","Desktop"
"978eb8f6","GB","EMEA","Direct","Desktop"
"a3299231","PT","EMEA","Direct","Desktop"
"af232569","PT","EMEA","Direct","Desktop"
"cde4cd86","PT","EMEA","Direct","Desktop"
"b01686c3","AU","APAC","Direct","Mobile"
"b01686c3","US","NA","Direct","Desktop"
"b7f77a5b","US","NA","Direct","Mobile"
"b8a3621b","US","NA","Direct","Desktop"
"c27171f6","CA","NA","Direct","Desktop"
"054bf215","CA","NA","Direct","Desktop"
"57e1a21c","CA","NA","Direct","Desktop"
"747d52b0","US","NA","Direct","Desktop"
"7e1a7789","US","NA","Email","Desktop"
"ddaa2a0c","US","NA","Email","Desktop"
"ec837f74","BR","LATAM","Direct","Desktop"
"9f2d0c19","BR","LATAM","Direct","Desktop"
"ecc56656","US","NA","Direct","Desktop"
"f89306d8","US","NA","Direct","Desktop"
"f8dd65e0","US","NA","Email","Desktop"
"39957730","US","NA","Direct","Desktop"
"52209620","US","NA","Email","Desktop"
"52209620","US","NA","Email","Desktop"
"0113cf6b","GB","EMEA","Direct","Desktop"
"06e9b6d4","NZ","APAC","Direct","Desktop"
"0d6b27fc","NZ","APAC","Direct","Desktop"
"20d8cd9e","AU","APAC","Direct","Desktop"
"241d219a","US","NA","Email","Desktop"
"241d219a","US","NA","Email","Desktop"
"5078ea0e","CA","NA","Direct","Desktop"
"2c706997","HR","EMEA","Direct","Desktop"
"2c706997","JP","APAC","Email","Desktop"
"2c706997","JP","APAC","Email","Desktop"
"317e3695","US","NA","Social Media","Tablet"
"3ca1fc4a","US","NA","Social Media","Tablet"
"3d7d3201","US","NA","Direct","Mobile"
"3dfb8107","CA","NA","Direct","Desktop"
"3effd133","US","NA","Direct","Desktop"
"45ba81a2","GB","EMEA","Direct","Desktop"
"45ba81a2","GB","EMEA","Direct","Desktop"
"c2af99af","AU","APAC","Direct","Desktop"
"5a0016e6","ES","EMEA","Email","Desktop"
"5aa708d1","US","NA","Direct","Desktop"
"5e802213","DE","EMEA","Direct","Desktop"
"60bee446","DE","EMEA","Direct","Desktop"
"60bee446","GB","EMEA","Direct","Desktop"
"70e612de","AU","APAC","Direct","Desktop"
"70e612de","AU","APAC","Direct","Desktop"
"72f8679c","BR","LATAM","Direct","Mobile"
"73b929d2","US","NA","Email","Desktop"
"c2af99af","ES","EMEA","Direct","Desktop"
"78ccc0b6","US","NA","Direct","Desktop"
"863f4df7","US","NA","Direct","Desktop"
"c76074f0","PE","LATAM","Email","Desktop"
"c9639829","US","NA","Direct","Desktop"
"53114439","PL","EMEA","Direct","Desktop"
"69909828","FR","EMEA","Direct","Mobile"
"251d092b","PH","APAC","Direct","Desktop"
"2b0ac8c5","ZA","EMEA","Direct","Mobile"
"8e7c06aa","GB","EMEA","Email","Desktop"
"900ee848","JP","APAC","Direct","Desktop"
"9476f50b","PE","LATAM","Email","Desktop"
"31149a3a","SE","EMEA","Direct","Mobile"
"af4988af","JP","APAC","Direct","Desktop"
"9cea532c","US","NA","Direct","Desktop"
"a5121a6b","US","NA","Direct","Desktop"
"a5121a6b","US","NA","Email","Desktop"
"ac848498","US","NA","Direct","Mobile"
"ae9b990e","GB","EMEA","Direct","Mobile"
"b2044ae1","US","NA","Email","Desktop"
"b2044ae1","BR","LATAM","Direct","Desktop"
"b4a05494","US","NA","Direct","Desktop"
"bc69af5e","US","NA","Direct","Desktop"
"bc935106","US","NA","Direct","Desktop"
"c2ee44e9","US","NA","Direct","Desktop"
"c3451e9b","US","NA","Direct","Desktop"
"c8987c2c","US","NA","Direct","Desktop"
"d8280d4d","US","NA","Email","Desktop"
"ef513f72","US","NA","Direct","Desktop"
"fb24932e","CA","NA","Direct","Desktop"
"fe9ed49d","AU","APAC","Direct","Desktop"
"ff0e7fea","MX","LATAM","Direct","Mobile"
"fff0f51e","KR","APAC","Direct","Desktop"
"fff0f51e","US","NA","Direct","Desktop"
"ca24730f","US","NA","Direct","Desktop"
"07e98a00","UA","EMEA","Direct","Desktop"
"153e85ae","US","NA","Email","Desktop"
"1582278f","ES","EMEA","Direct","Mobile"
"323d31b3","US","NA","Direct","Mobile"
"32b9ffcc","FI","EMEA","Direct","Desktop"
"9bb0c0b1","CA","NA","Direct","Mobile"
"498f03ca","JP","APAC","Direct","Desktop"
"49f766d8","DE","EMEA","Direct","Desktop"
"8292ba68","US","NA","Direct","Desktop"
"a5038226","US","NA","Direct","Desktop"
"b8a78644","DE","EMEA","Direct","Desktop"
"215e3d22","DE","EMEA","Direct","Desktop"
"c81af59f","US","NA","Direct","Desktop"
"4838ec5b","TR","EMEA","Direct","Desktop"
"d12184b7","NL","EMEA","Direct","Desktop"
"dbc93f7f","US","NA","Direct","Desktop"
"41668f04","US","NA","Unknown","Unknown"
"78b87392","US","NA","Direct","Mobile"
"5e17ceb1","US","NA","Direct","Mobile"
"64232b66","US","NA","Direct","Mobile"
"79d2b2f0","SE","EMEA","Email","Desktop"
"7a06a31a","NL","EMEA","Direct","Desktop"
"7ee9281e","IT","EMEA","Direct","Desktop"
"85a7e99a","US","NA","Direct","Desktop"
"884abb4b","US","NA","Direct","Desktop"
"8d1e103a","US","NA","Email","Desktop"
"adb8f198","US","NA","Direct","Desktop"
"a8a40298","CA","NA","Direct","Mobile"
"af7e4ad7","CA","NA","Direct","Mobile"
"d1b2263c","SI","EMEA","Email","Desktop"
"d2a1831f","US","NA","Direct","Mobile"
"d2a1831f","DE","EMEA","Direct","Desktop"
"d6efbbb1","FR","EMEA","Direct","Desktop"
"e0889b30","BE","EMEA","Direct","Desktop"
"b09aa879","PE","LATAM","Unknown","Unknown"
"e9630853","IL","EMEA","Direct","Desktop"
"b09aa879","SE","EMEA","Direct","Desktop"
"f307933b","ES","EMEA","Direct","Desktop"
"ebe1e756","US","NA","Unknown","Unknown"
"05b7c8a1","GB","EMEA","Direct","Desktop"
"0d808d82","BR","LATAM","Direct","Desktop"
"0d808d82","BR","LATAM","Direct","Desktop"
"1017bc2a","DE","EMEA","Direct","Desktop"
"18c924be","ES","EMEA","Direct","Desktop"
"19af8df8","ES","EMEA","Direct","Desktop"
"28eccc2d","US","NA","Direct","Mobile"
"28eccc2d","US","NA","Direct","Desktop"
"463719be","ES","EMEA","Direct","Desktop"
"dd346d75","TW","APAC","Direct","Mobile"
"ea65655d","US","NA","Direct","Desktop"
"eb57abfb","TR","EMEA","Direct","Desktop"
"fa321501","CA","NA","Direct","Desktop"
"9.07E+13","US","NA","Direct","Desktop"
"023a8b38","US","NA","Direct","Mobile"
"1d8aeb0c","US","NA","Direct","Mobile"
"55e45b22","US","NA","Direct","Desktop"
"4de7d1d1","CA","NA","Direct","Mobile"
"4fbb4def","ZA","EMEA","Direct","Mobile"
"59b622a3","US","NA","Direct","Desktop"
"59b622a3","US","NA","Affiliate","Unknown"
"bfd64c3b","MX","LATAM","Direct","Desktop"
"e3c80f38","CA","NA","Direct","Desktop"
"3317053a","IT","EMEA","Direct","Mobile"
"7790fe72","US","NA","Direct","Mobile"
"80a0ae7d","AE","EMEA","Direct","Mobile"
"88e39b80","DE","EMEA","Unknown","Unknown"
"96bd0223","FR","EMEA","Direct","Desktop"
"ae1a62b8","US","NA","Email","Desktop"
"b6b25998","US","NA","Direct","Desktop"
"be71136e","US","NA","Email","Desktop"
"343ed5f4","GB","EMEA","Direct","Desktop"
"cbf5bc7f","NG","EMEA","Direct","Mobile"
"da90734e","AR","LATAM","Direct","Desktop"
"e8d1457c","US","NA","Direct","Desktop"
"e8d1457c","US","NA","Direct","Desktop"
"eec80196","JP","APAC","Direct","Mobile"
"f2a640a7","US","NA","Direct","Mobile"
"f2a640a7","CA","NA","Direct","Mobile"
"f36c77a2","DK","EMEA","Direct","Desktop"
"fc1de2aa","US","NA","Direct","Desktop"
"fd8e2fcb","US","NA","Direct","Desktop"
"23a0022b","US","NA","Direct","Desktop"
"2536fc88","DE","EMEA","Direct","Desktop"
"bcfd5342","US","NA","Direct","Desktop"
"787c1944","US","NA","Direct","Desktop"
"7a176d89","US","NA","Direct","Desktop"
"748a4941","US","NA","Email","Desktop"
"9a3d7793","HU","EMEA","Direct","Desktop"
"a3b10aea","HU","EMEA","Direct","Desktop"
"a67cec76","PT","EMEA","Direct","Desktop"
"16062b1e","US","NA","Email","Desktop"
"1649809e","US","NA","Direct","Desktop"
"2948d5ed","US","NA","Direct","Desktop"
"87f6928a","US","NA","Email","Desktop"
"3bb1d232","US","NA","Email","Desktop"
"3e7b8834","US","NA","Email","Desktop"
"41120b74","TR","EMEA","Direct","Desktop"
"432a4eb7","CL","LATAM","Direct","Desktop"
"463a1ff4","US","NA","Direct","Mobile"
"5767429d","US","NA","Email","Desktop"
"8a8c0955","US","NA","Direct","Desktop"
"639af051","US","NA","Direct","Desktop"
"7556c01c","US","NA","Email","Desktop"
"7a05b9ed","NO","EMEA","Direct","Mobile"
"83af92f8","BR","LATAM","Direct","Desktop"
"8a8c0955","BR","LATAM","Direct","Desktop"
"8b32dc3a","US","NA","Direct","Mobile"
"a23132b8","US","NA","Direct","Desktop"
"a66d75fc","US","NA","Direct","Desktop"
"ad3249bb","BR","LATAM","Email","Desktop"
"b234a6c1","BE","EMEA","Direct","Desktop"
"bbf3357d","BE","EMEA","Direct","Desktop"
"b31f3e2f","KE","EMEA","Direct","Mobile"
"ff90e79e","IN","APAC","Direct","Desktop"
"c1f33644","IN","APAC","Direct","Desktop"
"c2445630","CA","NA","Unknown","Unknown"
"d6c172d9","US","NA","Direct","Desktop"
"df07d055","AU","APAC","Direct","Desktop"
"fd1207a7","MX","LATAM","Unknown","Unknown"
"fd68ace6","US","NA","Email","Desktop"
"09822c16","US","NA","Direct","Mobile"
"0989cde1","NO","EMEA","Direct","Desktop"
"0989cde1","SG","APAC","Direct","Desktop"
"0da98d7c","IL","EMEA","Direct","Mobile"
"127b1f09","US","NA","Direct","Desktop"
"1a0d392c","DE","EMEA","Direct","Mobile"
"25496a28","US","NA","Direct","Desktop"
"a7c1d99a","US","NA","Email","Desktop"
"c233c219","IT","EMEA","Direct","Desktop"
"c233c219","EE","EMEA","Affiliate","Unknown"
"f4bf0e61","US","NA","Direct","Desktop"
"f87e7996","MX","LATAM","Email","Desktop"
"f87e7996","US","NA","Direct","Mobile"
"fdbd7f24","US","NA","Direct","Mobile"
"1c64bde4","US","NA","Email","Desktop"
"2c06175e","US","NA","Direct","Desktop"
"2c0704de","DE","EMEA","Direct","Desktop"
"1c8659f4","US","NA","Direct","Desktop"
"365c3d93","KW","EMEA","Direct","Desktop"
"3e19eebb","US","NA","Direct","Desktop"
"49bbc89f","ES","EMEA","Direct","Desktop"
"49bbc89f","US","NA","Direct","Desktop"
"4ea96fdf","CA","NA","Email","Desktop"
"587f26d4","KR","APAC","Direct","Mobile"
"65add3c3","ES","EMEA","Direct","Desktop"
"65add3c3","US","NA","Direct","Mobile"
"6bfe1548","IL","EMEA","Direct","Desktop"
"8772c820","US","NA","Email","Desktop"
"878c4613","NL","EMEA","Direct","Desktop"
"8daa4070","US","NA","Direct","Desktop"
"537a57fd","US","NA","Direct","Desktop"
"5d71e759","US","NA","Direct","Desktop"
"e4c271f1","IN","APAC","Direct","Desktop"
"9d673388","IN","APAC","Direct","Desktop"
"ee169d75","US","NA","Direct","Mobile"
"b949948b","US","NA","Email","Desktop"
"be2cd750","CA","NA","Direct","Desktop"
"c74a27b5","US","NA","Direct","Mobile"
"d93678d4","US","NA","Direct","Desktop"
"dffbde0d","US","NA","Direct","Desktop"
"1d749990","US","NA","Direct","Desktop"
"f39423b8","BR","LATAM","Email","Desktop"
"1d749990","IT","EMEA","Email","Desktop"
"f99086e5","US","NA","Direct","Desktop"
"3267284","US","NA","Direct","Desktop"
"56646293","US","NA","Direct","Mobile"
"070165a0","US","NA","Email","Desktop"
"29faba7e","IT","EMEA","Direct","Desktop"
"1797fc86","GB","EMEA","Direct","Desktop"
"1ba98612","IT","EMEA","Email","Desktop"
"445a34ae","GB","EMEA","Direct","Desktop"
"1d57f022","GB","EMEA","Direct","Desktop"
"292944ec","AT","EMEA","Direct","Desktop"
"2ec185ef","US","NA","Direct","Desktop"
"445a34ae","US","NA","Email","Desktop"
"a056f6ec","US","NA","Direct","Desktop"
"50c89ce2","US","NA","Email","Desktop"
"569a722b","AT","EMEA","Direct","Desktop"
"5a01fb0d","AT","EMEA","Direct","Desktop"
"5c10c42c","GB","EMEA","Direct","Desktop"
"5c10c42c","GB","EMEA","Direct","Desktop"
"3ff5addb","US","NA","Direct","Desktop"
"4379ed7e","US","NA","Direct","Desktop"
"4379ed7e","US","NA","Direct","Desktop"
"4ad04a51","IT","EMEA","Direct","Desktop"
"4d017b19","JP","APAC","Email","Desktop"
"5a71c547","BR","LATAM","Direct","Desktop"
"5e8c87bf","US","NA","Email","Desktop"
"67d9a9fa","BR","LATAM","Direct","Desktop"
"760cd03e","CA","NA","Direct","Desktop"
"bd90e97b","US","NA","Email","Desktop"
"09654ff1","US","NA","Direct","Desktop"
"86867a78","US","NA","Direct","Desktop"
"89c66240","US","NA","Direct","Desktop"
"99a187b0","US","NA","Direct","Desktop"
"a40eb62d","PL","EMEA","Direct","Desktop"
"a40eb62d","PE","LATAM","Direct","Desktop"
"0c4561d4","LT","EMEA","Direct","Desktop"
"b06fc062","US","NA","Email","Desktop"
"b54552e3","PT","EMEA","Direct","Desktop"
"c2638422","NL","EMEA","Direct","Desktop"
"c51afde4","BR","LATAM","Direct","Desktop"
"cd42bc75","SE","EMEA","Email","Desktop"
"90f1a1ed","GB","EMEA","Direct","Desktop"
"257eec09","US","NA","Direct","Desktop"
"ece324c7","NL","EMEA","Email","Desktop"
"f89de1d9","GB","EMEA","Direct","Desktop"
"f89de1d9","DE","EMEA","Direct","Desktop"
"f9f71e9f","GB","EMEA","Direct","Desktop"
"f9f71e9f","US","NA","Direct","Desktop"
"86122548","US","NA","Direct","Desktop"
"96421617","US","NA","Email","Desktop"
"02f47c7a","US","NA","Email","Desktop"
"2ba284b5","US","NA","Direct","Desktop"
"5dc182d2","QA","EMEA","Direct","Desktop"
"7ae27a87","US","NA","Direct","Desktop"
"9a376bb1","MX","LATAM","Social Media","Tablet"
"71b500df","JP","APAC","Email","Desktop"
"29943692","JP","APAC","Email","Desktop"
"0ebeb49a","AU","APAC","Direct","Desktop"
"2bbf5805","AU","APAC","Direct","Desktop"
"2d923b7d","US","NA","Direct","Desktop"
"2d923b7d","US","NA","Direct","Desktop"
"3462bba3","GB","EMEA","Direct","Desktop"
"3462bba3","BR","LATAM","Direct","Desktop"
"420eb963","NL","EMEA","Direct","Desktop"
"420eb963","AR","LATAM","Direct","Desktop"
"4be31d78","US","NA","Direct","Desktop"
"553ffb1a","US","NA","Affiliate","Unknown"
"536602f2","US","NA","Direct","Desktop"
"663fda0d","US","NA","Direct","Desktop"
"a3d2f84f","IN","APAC","Email","Desktop"
"a3d2f84f","US","NA","Direct","Desktop"
"1b7cb62d","FR","EMEA","Direct","Desktop"
"20822fde","US","NA","Direct","Desktop"
"8a91f620","MX","LATAM","Direct","Desktop"
"c14ee1a5","CH","EMEA","Direct","Desktop"
"8f502815","CA","NA","Direct","Desktop"
"96efaabf","US","NA","Direct","Desktop"
"c14ee1a5","CA","NA","Unknown","Unknown"
"abe60f2b","US","NA","Direct","Desktop"
"be40951c","AU","APAC","Direct","Desktop"
"c0be19c3","AU","APAC","Direct","Desktop"
"c1031c34","US","NA","Direct","Desktop"
"c1b961ff","MX","LATAM","Direct","Desktop"
"d62aa248","MX","LATAM","Direct","Desktop"
"d8186e1b","JP","APAC","Direct","Desktop"
"e413eb6d","GB","EMEA","Direct","Desktop"
"ef85079e","US","NA","Direct","Desktop"
"f533bb2d","US","NA","Direct","Desktop"
"fc082444","US","NA","Email","Desktop"
"fc082444","US","NA","Direct","Desktop"
"f18d7720","US","NA","Direct","Desktop"
"05b01b50","CL","LATAM","Direct","Desktop"
"10e8b948","CA","NA","Email","Desktop"
"10e8b948","NL","EMEA","Affiliate","Unknown"
"25a02e68","US","NA","Direct","Desktop"
"39efff0e","GB","EMEA","Direct","Desktop"
"41204fee","SE","EMEA","Direct","Desktop"
"9476f50b","US","NA","Direct","Desktop"
"a611bb8f","GB","EMEA","Email","Desktop"
"16b7e334","US","NA","Direct","Desktop"
"54b90f1f","BR","LATAM","Direct","Desktop"
"6cb7602a","BR","LATAM","Direct","Desktop"
"747960bd","US","NA","Direct","Desktop"
"16b7e334","US","NA","Direct","Desktop"
"1f0e59ec","US","NA","Email","Desktop"
"c8e9e759","ES","EMEA","Social Media","Tablet"
"f234c83c","GB","EMEA","Direct","Desktop"
"00a5ea0e","US","NA","Direct","Desktop"
"08478d4a","US","NA","Direct","Desktop"
"0d4922a6","CA","NA","Social Media","Tablet"
"1d80361d","CA","NA","Social Media","Tablet"
"3c321a5b","US","NA","Direct","Desktop"
"32aacd5e","FR","EMEA","Direct","Desktop"
"32aacd5e","US","NA","Email","Desktop"
"338a56e2","US","NA","Email","Desktop"
"ae9b990e","SE","EMEA","Email","Desktop"
"f84011d6","US","NA","Email","Desktop"
"fce563e4","US","NA","Email","Desktop"
"7a495db2","GB","EMEA","Direct","Desktop"
"3156bb14","GB","EMEA","Direct","Desktop"
"b6b9cc9e","CA","NA","Email","Desktop"
"3eac0715","US","NA","Direct","Desktop"
"3eac0715","AU","APAC","Direct","Desktop"
"42ed70f0","AU","APAC","Direct","Desktop"
"4d63661e","AU","APAC","Direct","Desktop"
"609b7206","AU","APAC","Direct","Desktop"
"86811dbd","GB","EMEA","Direct","Desktop"
"869e5db4","GB","EMEA","Direct","Desktop"
"9a75aaf4","GB","EMEA","Direct","Desktop"
"9a75aaf4","GB","EMEA","Direct","Desktop"
"a25f5db8","GB","EMEA","Direct","Desktop"
"9873c24d","US","NA","Direct","Desktop"
"b7434329","US","NA","Direct","Desktop"
"beaf2ac6","US","NA","Email","Desktop"
"c1dfde60","US","NA","Email","Desktop"
"9873c24d","GR","EMEA","Social Media","Tablet"
"d7a4a2de","GR","EMEA","Social Media","Tablet"
"02f14837","CA","NA","Direct","Desktop"
"04a4cb63","SA","EMEA","Direct","Desktop"
"1f53ec66","US","NA","Direct","Desktop"
"5a29ce94","US","NA","Direct","Desktop"
"7c34c013","FR","EMEA","Direct","Desktop"
"8172a4ba","FR","EMEA","Direct","Desktop"
"7a06a31a","US","NA","Direct","Desktop"
"80bb0251","US","NA","Direct","Desktop"
"82f1489b","US","NA","Direct","Desktop"
"85a7e99a","US","NA","Direct","Desktop"
"8839ad75","DK","EMEA","Direct","Desktop"
"adb8f198","CA","NA","Direct","Desktop"
"b6155d91","US","NA","Email","Desktop"
"9d11c1fd","PH","APAC","Direct","Desktop"
"9d11c1fd","PH","APAC","Direct","Desktop"
"ea6ef925","JP","APAC","Direct","Desktop"
"f468a4e4","JP","APAC","Direct","Desktop"
"f6294abf","US","NA","Email","Desktop"
"fd7269e3","US","NA","Direct","Desktop"
"0d462ecf","US","NA","Direct","Desktop"
"0d462ecf","JP","APAC","Direct","Desktop"
"1b96278d","US","NA","Direct","Desktop"
"3f9e1df4","US","NA","Direct","Desktop"
"3f9e1df4","IS","EMEA","Direct","Desktop"
"5d6a072a","IS","EMEA","Direct","Desktop"
"657a31e7","PL","EMEA","Direct","Desktop"
"73d39e8a","PL","EMEA","Direct","Desktop"
"73d39e8a","MX","LATAM","Direct","Desktop"
"7866e23f","MX","LATAM","Direct","Desktop"
"7866e23f","US","NA","Direct","Desktop"
"8ab8aa86","CA","NA","Direct","Desktop"
"9176a2a9","AU","APAC","Direct","Desktop"
"c5d02b6a","GR","EMEA","Direct","Desktop"
"daf04189","IT","EMEA","Direct","Desktop"
"ef711188","IT","EMEA","Direct","Desktop"
"14934774","GB","EMEA","Direct","Desktop"
"21f56a9d","GB","EMEA","Direct","Desktop"
"463719be","ZA","EMEA","Email","Desktop"
"4e9f6eca","US","NA","Direct","Desktop"
"771f93ec","KZ","EMEA","Direct","Desktop"
"343ed5f4","KZ","EMEA","Direct","Desktop"
"b85cb661","US","NA","Direct","Desktop"
"6f250c9a","CA","NA","Direct","Desktop"
"db779506","IE","EMEA","Direct","Desktop"
"9a8aa7d2","US","NA","Direct","Desktop"
"9a8aa7d2","US","NA","Direct","Desktop"
"b277824b","US","NA","Direct","Desktop"
"b277824b","US","NA","Direct","Desktop"
"b90ce37f","US","NA","Email","Desktop"
"0ac7ae63","NO","EMEA","Direct","Desktop"
"45962541","GB","EMEA","Direct","Desktop"
"45962541","GB","EMEA","Direct","Desktop"
"0347f8c3","US","NA","Email","Desktop"
"3501e11d","US","NA","Direct","Desktop"
"54383ad3","US","NA","Direct","Desktop"
"54383ad3","AU","APAC","Direct","Desktop"
"900b712d","FR","EMEA","Affiliate","Unknown"
"b6f33b8c","US","NA","Direct","Desktop"
"b6f33b8c","DE","EMEA","Direct","Desktop"
"c7a620da","DE","EMEA","Direct","Desktop"
"c6228ec7","US","NA","Social Media","Tablet"
"c6228ec7","US","NA","Social Media","Tablet"
"cd6fdc54","US","NA","Direct","Desktop"
"cd6fdc54","US","NA","Direct","Desktop"
"6f250c9a","FR","EMEA","Direct","Desktop"
"79595a0e","US","NA","Affiliate","Unknown"
"c015c35f","GB","EMEA","Direct","Desktop"
"e623de73","AU","APAC","Email","Desktop"
"e918dbe0","IE","EMEA","Direct","Desktop"
"1eac669b","AT","EMEA","Direct","Desktop"
"469bfb1d","DE","EMEA","Direct","Desktop"
"1451965d","DE","EMEA","Direct","Desktop"
"1852d109","US","NA","Direct","Desktop"
"fa51e904","US","NA","Direct","Desktop"
"1067852","US","NA","Direct","Desktop"
"1067852","DE","EMEA","Direct","Desktop"
"0db05211","US","NA","Direct","Desktop"
"1e66555c","US","NA","Direct","Desktop"
"7723d285","US","NA","Email","Desktop"
"7ebfdd50","US","NA","Email","Desktop"
"5a4c37d6","US","NA","Email","Desktop"
"88bae380","CO","LATAM","Direct","Desktop"
"af30a1d4","CO","LATAM","Direct","Desktop"
"77b2da29","US","NA","Direct","Desktop"
"d0060dd3","FR","EMEA","Direct","Desktop"
"6f84e31c","FR","EMEA","Direct","Desktop"
"d96fffc8","US","NA","Email","Desktop"
"d96fffc8","US","NA","Email","Desktop"
"9953c15f","US","NA","Email","Desktop"
"9953c15f","CA","NA","Direct","Desktop"
"9ddc5df8","CA","NA","Direct","Desktop"
"3ab9b33f","US","NA","Direct","Desktop"
"af428583","US","NA","Direct","Desktop"
"d7815788","GB","EMEA","Email","Desktop"
"b8660766","IE","EMEA","Social Media","Tablet"
"b88ad36a","US","NA","Email","Desktop"
"b88ad36a","US","NA","Email","Desktop"
"e5a37226","FR","EMEA","Direct","Desktop"
"f672f5f5","US","NA","Direct","Desktop"
"12e4f267","US","NA","Direct","Desktop"
"167d7140","CA","NA","Direct","Desktop"
"2235cd6c","CA","NA","Direct","Desktop"
"4b24693e","JP","APAC","Direct","Desktop"
"5f79c0e8","DE","EMEA","Direct","Desktop"
"4f9e7612","DE","EMEA","Direct","Desktop"
"7ec070a2","GB","EMEA","Direct","Desktop"
"7ec070a2","GB","EMEA","Direct","Desktop"
"cb18646b","JP","APAC","Direct","Desktop"
"31179d18","JP","APAC","Direct","Desktop"
"25194ea0","GB","EMEA","Direct","Desktop"
"25194ea0","GB","EMEA","Direct","Desktop"
"2907bdd0","CA","NA","Direct","Desktop"
"425f96b4","FR","EMEA","Email","Desktop"
"425f96b4","CA","NA","Direct","Desktop"
"31179d18","CA","NA","Direct","Desktop"
"f9896b4d","US","NA","Direct","Desktop"
"54a5106c","AU","APAC","Direct","Desktop"
"fa7318b6","US","NA","Direct","Desktop"
"8446fa5a","DK","EMEA","Direct","Desktop"
"a71266a8","DK","EMEA","Email","Desktop"
"a747c800","US","NA","Email","Desktop"
"a747c800","DE","EMEA","Email","Desktop"
"acc36312","AU","APAC","Unknown","Unknown"
"acc36312","AE","EMEA","Direct","Desktop"
"b2606202","AE","EMEA","Direct","Desktop"
"b2606202","US","NA","Direct","Desktop"
"c2f7a4c0","US","NA","Email","Desktop"
"c8831b92","US","NA","Email","Desktop"
"c8831b92","US","NA","Email","Desktop"
"02713bd2","US","NA","Direct","Desktop"
"e4f5f399","US","NA","Direct","Desktop"
"50e17f0a","US","NA","Direct","Desktop"
"50e17f0a","US","NA","Direct","Desktop"
"f4e46e21","SE","EMEA","Direct","Desktop"
"0cdb90f9","SE","EMEA","Direct","Desktop"
"130140f0","US","NA","Direct","Desktop"
"130140f0","US","NA","Direct","Desktop"
"17029d63","CA","NA","Email","Desktop"
"8db02a4d","CA","NA","Email","Desktop"
"a7d27346","LV","EMEA","Direct","Desktop"
"1f67d17f","CL","LATAM","Direct","Desktop"
"2948d5ed","IE","EMEA","Direct","Desktop"
"d60e18a9","JP","APAC","Direct","Desktop"
"ee169d75","JP","APAC","Direct","Desktop"
"0487ecb0","IL","EMEA","Direct","Desktop"
"546ee915","BR","LATAM","Direct","Desktop"
"2948d5ed","US","NA","Direct","Desktop"
"43f1774f","JO","EMEA","Direct","Desktop"
"f6cea229","US","NA","Email","Desktop"
"1d4dc96a","US","NA","Email","Desktop"
"4da64721","JP","APAC","Direct","Desktop"
"a7a5016c","US","NA","Direct","Desktop"
"5c117af0","US","NA","Direct","Desktop"
"6104b703","DE","EMEA","Direct","Desktop"
"6dd34711","DE","EMEA","Email","Desktop"
"70565cdf","DE","EMEA","Email","Desktop"
"75c01126","JP","APAC","Email","Desktop"
"7a11e7a0","US","NA","Direct","Desktop"
"7a11e7a0","SE","EMEA","Direct","Desktop"
"8ac46d7b","SE","EMEA","Direct","Desktop"
"a9f2cba3","CA","NA","Direct","Desktop"
"a14c98fa","US","NA","Email","Desktop"
"aed07f6e","GB","EMEA","Direct","Desktop"
"aed07f6e","GB","EMEA","Direct","Desktop"
"c4e387bc","GB","EMEA","Direct","Desktop"
